country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Austria,AT,2020-53,GISAID,14896,341,2.3,Yes,B.1.621,0,259,0.0
Austria,AT,2020-53,GISAID,14896,341,2.3,Yes,B.1.640,0,259,0.0
Austria,AT,2020-53,GISAID,14896,341,2.3,Yes,C.1.2,0,259,0.0
Austria,AT,2020-53,GISAID,14896,341,2.3,Yes,C.37,0,259,0.0
Austria,AT,2020-53,GISAID,14896,341,2.3,Yes,P.1,0,259,0.0
Austria,AT,2020-53,GISAID,14896,341,2.3,Yes,P.3,0,259,0.0
Austria,AT,2020-53,GISAID,14896,341,2.3,Yes,UNK,82,,
Austria,AT,2020-53,GISAID,14896,341,2.3,Yes,Other,245,259,94.6
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,AT.1,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,AY.4.2,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.1.529,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.1.7,48,130,36.9
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.1.7+E484K,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.351,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.427/B.1.429,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.525,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.526,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.616,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.617,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.617.1,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.617.2,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.617.3,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.620,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.621,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,B.1.640,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,C.1.2,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,C.37,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,P.1,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,P.3,0,130,0.0
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,UNK,29,,
Austria,AT,2021-01,GISAID,14635,159,1.1,Yes,Other,82,130,63.1
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,AT.1,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,AY.4.2,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.1.529,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.1.7,82,162,50.6
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.1.7+E484K,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.351,46,162,28.4
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.427/B.1.429,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.525,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.526,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.616,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.617,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.617.1,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.617.2,1,162,0.6
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.617.3,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.620,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.621,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,B.1.640,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,C.1.2,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,C.37,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,P.1,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,P.3,0,162,0.0
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,UNK,310,,
Austria,AT,2021-02,GISAID,10948,472,4.3,Yes,Other,33,162,20.4
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,AT.1,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,AY.4.2,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.1.529,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.1.7,14,81,17.3
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.1.7+E484K,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.351,38,81,46.9
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.427/B.1.429,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.525,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.526,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.616,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.617,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.617.1,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.617.2,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.617.3,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.620,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.621,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,B.1.640,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,C.1.2,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,C.37,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,P.1,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,P.3,0,81,0.0
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,UNK,763,,
Austria,AT,2021-03,GISAID,10161,844,8.3,Yes,Other,29,81,35.8
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,AT.1,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,AY.4.2,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.1.529,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.1.7,49,245,20.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.1.7+E484K,2,245,0.8
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.351,70,245,28.6
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.427/B.1.429,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.525,4,245,1.6
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.526,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.616,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.617,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.617.1,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.617.2,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.617.3,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.620,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.621,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,B.1.640,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,C.1.2,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,C.37,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,P.1,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,P.3,0,245,0.0
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,UNK,1288,,
Austria,AT,2021-04,GISAID,9510,1531,16.1,Yes,Other,120,245,49.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,AT.1,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,AY.4.2,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.1.529,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.1.7,30,128,23.4
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.1.7+E484K,4,128,3.1
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.351,4,128,3.1
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.427/B.1.429,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.525,1,128,0.8
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.526,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.616,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.617,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.617.1,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.617.2,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.617.3,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.620,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.621,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,B.1.640,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,C.1.2,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,C.37,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,P.1,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,P.3,0,128,0.0
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,UNK,841,,
Austria,AT,2021-05,GISAID,9116,965,10.6,Yes,Other,89,128,69.5
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,AT.1,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,AY.4.2,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.1.529,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.1.7,154,268,57.5
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.1.7+E484K,4,268,1.5
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.351,9,268,3.4
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.427/B.1.429,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.525,1,268,0.4
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.526,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.616,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.617,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.617.1,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.617.2,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.617.3,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.620,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.621,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,B.1.640,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,C.1.2,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,C.37,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,P.1,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,P.3,0,268,0.0
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,UNK,430,,
Austria,AT,2021-06,GISAID,9464,694,7.3,Yes,Other,100,268,37.3
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,AT.1,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,AY.4.2,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.1.529,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.1.7,70,142,49.3
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.1.7+E484K,14,142,9.9
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.351,4,142,2.8
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.427/B.1.429,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.525,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.526,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.616,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.617,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.617.1,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.617.2,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.617.3,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.620,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.621,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,B.1.640,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,C.1.2,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,C.37,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,P.1,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,P.3,0,142,0.0
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,UNK,386,,
Austria,AT,2021-07,GISAID,11637,514,4.4,Yes,Other,54,142,38.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,AT.1,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,AY.4.2,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.1.529,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.1.7,108,200,54.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.1.7+E484K,16,200,8.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.351,21,200,10.5
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.427/B.1.429,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.525,1,200,0.5
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.526,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.616,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.617,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.617.1,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.617.2,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.617.3,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.620,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.621,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,B.1.640,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,C.1.2,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,C.37,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,P.1,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,P.3,0,200,0.0
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,UNK,134,,
Austria,AT,2021-08,GISAID,14203,318,2.2,Yes,Other,54,200,27.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,AT.1,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,AY.4.2,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.1.529,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.1.7,173,277,62.5
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.1.7+E484K,19,277,6.9
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.351,29,277,10.5
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.427/B.1.429,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.525,3,277,1.1
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.526,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.616,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.617,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.617.1,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.617.2,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.617.3,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.620,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.621,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,B.1.640,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,C.1.2,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,C.37,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,P.1,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,P.3,0,277,0.0
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,UNK,550,,
Austria,AT,2021-09,GISAID,16339,808,4.9,Yes,Other,53,277,19.1
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,AT.1,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,AY.4.2,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.1.529,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.1.7,252,388,64.9
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.1.7+E484K,72,388,18.6
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.351,15,388,3.9
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.427/B.1.429,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.525,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.526,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.616,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.617,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.617.1,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.617.2,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.617.3,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.620,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.621,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,B.1.640,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,C.1.2,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,C.37,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,P.1,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,P.3,0,388,0.0
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,UNK,1160,,
Austria,AT,2021-10,GISAID,18231,1476,8.1,Yes,Other,49,388,12.6
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,AT.1,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,AY.4.2,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.1.529,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.1.7,202,358,56.4
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.1.7+E484K,129,358,36.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.351,1,358,0.3
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.427/B.1.429,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.525,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.526,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.616,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.617,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.617.1,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.617.2,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.617.3,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.620,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.621,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,B.1.640,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,C.1.2,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,C.37,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,P.1,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,P.3,0,358,0.0
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,UNK,1398,,
Austria,AT,2021-11,GISAID,21093,1627,7.7,Yes,Other,26,358,7.3
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,AT.1,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,AY.4.2,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.1.529,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.1.7,166,271,61.3
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.1.7+E484K,95,271,35.1
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.351,1,271,0.4
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.427/B.1.429,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.525,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.526,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.616,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.617,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.617.1,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.617.2,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.617.3,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.620,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.621,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,B.1.640,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,C.1.2,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,C.37,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,P.1,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,P.3,0,271,0.0
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,UNK,1874,,
Austria,AT,2021-12,GISAID,22319,2050,9.2,Yes,Other,9,271,3.3
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,AT.1,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,AY.4.2,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.1.529,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.1.7,86,122,70.5
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.1.7+E484K,22,122,18.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.351,3,122,2.5
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.427/B.1.429,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.525,1,122,0.8
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.526,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.616,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.617,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.617.1,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.617.2,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.617.3,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.620,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.621,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,B.1.640,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,C.1.2,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,C.37,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,P.1,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,P.3,0,122,0.0
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,UNK,1264,,
Austria,AT,2021-13,GISAID,20786,1364,6.6,Yes,Other,10,122,8.2
Austria,AT,2021-14,GISAID,17608,1108,6.3,Yes,AT.1,0,242,0.0
Austria,AT,2021-14,GISAID,17608,1108,6.3,Yes,AY.4.2,0,242,0.0
Austria,AT,2021-14,GISAID,17608,1108,6.3,Yes,B.1.1.529,0,242,0.0
Austria,AT,2021-14,GISAID,17608,1108,6.3,Yes,B.1.1.7,166,242,68.6
